Product Link,Product Name,Selling Price,Price Before Discount,DiscountPercentage,Bundle Offer,Free Shipping,Shipping Price,Quantity Sold,Brand of Product,Overall Product Rating,Rating with Photo,Rating with comments,Amount in Wishlist,Store Name,Store Rating,No. of Products sold by store,Store Response Rate,Store Time taken to respond,Store Joined time,Store Follower Count
/cool-slippers-men-wear-beach-tide-personality-i.163501103.2572945198,cool slippers men wear beach tide personality,$33.67 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,fd8d.sip.sg,0,649,25%,within hours,59 days ago,0
/cool-slippers-men-wear-beach-tide-personality-i.163501103.2572945198,cool slippers men wear beach tide personality,$33.67 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,fd8d.sip.sg,0,649,25%,within hours,59 days ago,0
/cool-slippers-men-wear-beach-tide-personality-i.163501103.2572945198,cool slippers men wear beach tide personality,$33.67 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,fd8d.sip.sg,0,649,25%,within hours,59 days ago,0
/playboy-slippers-male-men-wear-trend-beach-sandals-i.163501103.2572943907,playboy slippers male men wear trend beach sandals,$51.92 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,fd8d.sip.sg,0,649,25%,within hours,59 days ago,0
/outdoor-sandals-men-slippers-beach-wear-i.163501103.2572943677,outdoor sandals men slippers beach wear,$43.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,fd8d.sip.sg,0,649,25%,within hours,59 days ago,0
/slippers-men's-2019-new-outdoor-beach-sandals-men-shoes-outdoor-i.163501103.2572943088,slippers men's 2019 new outdoor beach sandals men shoes outdoor,$36.79 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,fd8d.sip.sg,0,649,25%,within hours,59 days ago,0
/slippers-male-men-sandals-outdoor-cool-slippers-i.163501103.2572943023,slippers male men sandals outdoor cool slippers,$43.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,fd8d.sip.sg,0,649,25%,within hours,59 days ago,0
/slippers-men-2019-new-outdoor-beach-sandals-i.163501103.2572942491,slippers men 2019 new outdoor beach sandals,$48.79 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,fd8d.sip.sg,0,649,25%,within hours,59 days ago,0
/leather-sandals-men-beach-shoes-trend-ins-slippers-wear-non-slip-i.163501103.2572942378,leather sandals men beach shoes trend ins slippers wear non-slip,$36.79 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,fd8d.sip.sg,0,649,25%,within hours,59 days ago,0
/men-hole-sandals-men's-cool-slippers-mesh-i.161971821.2572833849,men hole sandals men's cool slippers mesh,$26.64 ,$33.46 ,20% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,kj8s.sip.sg,0,353,57%,within days,2 months ago,0
/slippers-dual-use-wear-sandals-men-sandals-i.163359470.2572711096,slippers dual-use wear sandals men sandals,$22.56 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,fc0d.sip.sg,0,92,57%,within hours,60 days ago,0
/cool-slippers-men-thick-bottom-non-slip-home-lightweight-i.163350217.2572441359,cool slippers men thick bottom non-slip home lightweight,$10.08 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,xe3q.sip.sg,0,246,100%,within hours,60 days ago,0
/men-and-women-slippers-korean-style-students-i.163525081.2572403597,men and women slippers korean style students,$13.19 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,p5ct.sip.sg,1,950,57%,within hours,59 days ago,0
/summer-cool-slippers-men-fashion-korean-mq-i.163525081.2572401164,summer cool slippers men fashion korean mq,$14.19 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,p5ct.sip.sg,1,950,57%,within hours,59 days ago,0
/slippers-male-national-wind-retro-men-sandals-summer-word-drag-i.162546107.2572249140,slippers male national wind retro men sandals summer word drag,$18.58 ,$22.44 ,17% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,1,ydtq.sip.sg,0,256,100%,within hours,2 months ago,0
/summer-new-half-slippers-men-breathable-wild-canvas-shoes-lazy-pedal-i.162546107.2572248977,summer new half slippers men breathable wild canvas shoes lazy pedal,$17.05 ,$20.60 ,17% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,ydtq.sip.sg,0,256,100%,within hours,2 months ago,0
/men's-shoes-linen-slippers-casual-men-sandals-i.162546107.2572246859,men's shoes linen slippers casual men sandals,$19.70 ,$24.71 ,20% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,ydtq.sip.sg,0,256,100%,within hours,2 months ago,0
/home-living-home-to-men-summer-cool-slippers-soft-bottom-i.162584321.2572057019,home living home to men summer cool slippers soft bottom,$15.14 - $16.79,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dqeg.sip.sg,0,955,57%,within hours,2 months ago,0
/home-living-slippers-men-summer-tide-2019-new-indoor-non-slip-soft-bottom-i.162584321.2572056368,home living slippers men summer tide 2019 new indoor non-slip soft bottom,$7.23 - $16.84,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dqeg.sip.sg,0,955,57%,within hours,2 months ago,0
/bathroom-non-slip-home-parent-child-slippers-men-i.162584321.2572055981,bathroom non-slip home parent-child slippers men,$16.75 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dqeg.sip.sg,0,955,57%,within hours,2 months ago,0
/slippers-men-soft-thick-sole-indoor-non-slip-couple-home-plastic-i.162584321.2572055145,slippers men soft thick sole indoor non-slip couple home plastic,$13.85 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dqeg.sip.sg,0,955,57%,within hours,2 months ago,0
/winter-home-cotton-slippers-men-anti-slip-pack-with-waterproof-i.163319369.2572006292,winter home cotton slippers men anti-slip pack with waterproof,$22.52 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,j4k0.sip.sg,0,1960,57%,within hours,60 days ago,0
/pig-man-children-slippers-summer-cute-bathroom-bath-non-slip-home-i.163319369.2572005714,pig man children slippers summer cute bathroom bath non-slip home,$12.10 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,j4k0.sip.sg,0,1960,57%,within hours,60 days ago,0
/spring-and-autumn-cotton-slippers-men-and-women-i.163319369.2572005197,spring and autumn cotton slippers men and women,$18.44 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,j4k0.sip.sg,0,1960,57%,within hours,60 days ago,0
/new-cotton-slippers-men-and-women-pack-with-couple-home-i.163319369.2572004736,new cotton slippers men and women pack with couple home,$17.93 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,j4k0.sip.sg,0,1960,57%,within hours,60 days ago,0
/winter-men-cotton-slippers-male-2019-new-home-indoor-thick-bottom-home-warm-i.163319369.2572004721,winter men cotton slippers male 2019 new home indoor thick bottom home warm,$17.93 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,j4k0.sip.sg,0,1960,57%,within hours,60 days ago,0
/new-balance-summer-beach-sandals-men-and-women-slippers-casual-sports-sandals-i.162535980.2571878849,new balance summer beach sandals men and women slippers casual sports sandals,$54.49 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,hpsk.sip.sg,0,196,100%,within hours,2 months ago,0
/new-balance-summer-beach-sandals-men-and-women-slippers-i.162535980.2571878783,new balance summer beach sandals men and women slippers,$54.49 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,hpsk.sip.sg,0,196,100%,within hours,2 months ago,0
/wear-boys-rubber-word-drag-youth-retro-popular-slippers-type-men-i.163295606.2571043413,wear boys rubber word drag youth retro popular slippers type men,$18.61 ,$26.65 ,30% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,ptwl.sip.sg,0,17,57%,within hours,60 days ago,0
/plus-size-men-god-buckle-cross-ins-sandals-slippers-male-casual-i.163089178.2571036031,plus size men god buckle cross ins sandals slippers male casual,$19.76 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,kivv.sip.sg,0,798,100%,within minutes,2 months ago,0
/half-slippers-male-leisure-tide-men-i.163515396.2570917249,half slippers male leisure tide men,$20.58 ,$35.47 ,42% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,1,qs7l.sip.sg,0,211,57%,within hours,59 days ago,0
/slippers-men-home-indoor-bath-home-non-slip-plastic-soft-bottom-i.163518926.2570913918,slippers men home indoor bath home non-slip plastic soft bottom,$15.24 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,yfaa.sip.sg,0,107,57%,within hours,59 days ago,0
/large-size-slippers-male-trend-men-plastic-i.163518926.2570913377,large size slippers male trend men plastic,$15.97 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,yfaa.sip.sg,0,107,57%,within hours,59 days ago,0
/creative-slippers-men-and-women-slippers-soft-bottom-slippers-i.163482960.2570654689,creative slippers men and women slippers soft bottom slippers,$13.57 ,$15.77 ,14% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,gsme.sip.sg,1,189,57%,within hours,59 days ago,0
/casual-slippers-men-cool-drag-sports-slippers-waterproof-slippers-i.163511942.2570384309,casual slippers men cool drag sports slippers waterproof slippers,$15.21 ,$25.22 ,40% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,d5im.sip.sg,0,211,57%,within hours,59 days ago,0
/personality-velcro-men-slippers-outdoor-indoor-non-slip-slippers-i.162834369.2570303227,personality velcro men slippers outdoor indoor non-slip slippers,$13.14 ,$22.59 ,42% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,p6xz.sip.sg,2,87,57%,within hours,2 months ago,0
/mit-new-4-colors-wear-buckle-belt-men-and-women-birken-ken-slippers-i.163101413.2570172593,mit new 4 colors wear buckle belt men and women birken ken slippers,$15.79 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wpyb.sip.sg,0,182,57%,within hours,2 months ago,0
/mit-new-3-colors-wear-buckle-belt-men-and-women-birken-ken-slippers-i.163101413.2570172493,mit new 3 colors wear buckle belt men and women birken ken slippers,$18.55 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wpyb.sip.sg,0,182,57%,within hours,2 months ago,0
/mit-new-4-colors-wear-buckle-belt-men-and-women-birken-ken-slippers-i.163101413.2570172421,mit new 4 colors wear buckle belt men and women birken ken slippers,$16.53 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wpyb.sip.sg,0,182,57%,within hours,2 months ago,0
/health-acupoint-massage-slippers-non-slip-home-men-slippers-home-slippers-i.163506708.2569903001,health acupoint massage slippers non-slip home men slippers home slippers,$11.39 ,$13.37 ,15% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,jmza.sip.sg,0,79,57%,within hours,59 days ago,0
/men's-shoes-slippers-male-home-sup-word-drag-men-slippers-i.162566626.2569887822,men's shoes slippers male home sup word drag men slippers,$11.43 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,l8xy.sip.sg,1,355,100%,within hours,2 months ago,0
/slippers-hole-shoes-men-slippers-cool-drag-lazy-pack-i.162841005.2569853493,slippers hole shoes men slippers cool drag lazy pack,$18.17 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,vwpa.sip.sg,0,1742,0%,within hours,2 months ago,0
/hole-slippers-men-beach-shoes-breathable-anti-skid-cool-slippers-i.162841005.2569852335,hole slippers men beach shoes breathable anti-skid cool slippers,$16.18 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,vwpa.sip.sg,0,1742,0%,within hours,2 months ago,0
/hot-sale-men-sandals-slippers-male-breathable-non-slip-beach-shoes-i.162841005.2569852105,hot sale men sandals slippers male breathable non-slip beach shoes,$31.50 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,vwpa.sip.sg,0,1742,0%,within hours,2 months ago,0
/fashion-hole-shoes-men-slippers-sandals-i.162841005.2569852002,fashion hole shoes men slippers sandals,$16.64 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,vwpa.sip.sg,0,1742,0%,within hours,2 months ago,0
/fashion-summer-slippers-men-beach-sandals-i.162841005.2569851894,fashion summer slippers men beach sandals,$21.29 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,vwpa.sip.sg,0,1742,0%,within hours,2 months ago,0
/2017-new-summer-slippers-men-casual-dual-use-cool-slippers-i.162841005.2569851363,2017 new summer slippers men casual dual-use cool slippers,$31.50 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,vwpa.sip.sg,0,1742,0%,within hours,2 months ago,0
/hot-sale-men-sandals-slippers-summer-beach-shoes-i.162841005.2569850450,hot sale men sandals slippers summer beach shoes,$36.61 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,vwpa.sip.sg,0,1742,0%,within hours,2 months ago,0
/fashion-hole-shoes-men-slippers-sandals-i.162841005.2569849896,fashion hole shoes men slippers sandals,$16.18 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,vwpa.sip.sg,0,1742,0%,within hours,2 months ago,0
/hot-sale-men-slippers-anti-skid-beach-shoes-i.162841005.2569849587,hot sale men slippers anti-skid beach shoes,$31.50 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,vwpa.sip.sg,0,1742,0%,within hours,2 months ago,0
/half-slippers-baotou-tide-men-cool-drag-i.163534623.2569646626,half slippers baotou tide men cool drag,$28.78 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,yls4.sip.sg,0,203,57%,within hours,59 days ago,0
/half-slippers-baotou-tide-men-cool-drag-i.163534623.2569643441,half slippers baotou tide men cool drag,$26.48 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,yls4.sip.sg,0,203,57%,within hours,59 days ago,0
/(orb)-men-women-slippers-couple-slippers-i.162558488.2569346185,(orb) men women slippers couple slippers,$34.27 ,No Discount,No Discount,No Bundles Avaliable,No Free Shipping,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,rf34.sip.sg,3,160,93%,within hours,2 months ago,1
/twice-men-and-women-slippers-i.162583689.2568993777,twice men and women slippers,$18.22 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,ddwf.sip.sg,1,721,57%,within hours,2 months ago,0
/linen-slippers-men-sandals-slippers-breathable-lazy-half-i.163486950.2568960488,linen slippers men sandals slippers breathable lazy half,$33.35 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,dgjp.sip.sg,0,13,57%,within hours,59 days ago,0
/summer-old-beijing-cloth-shoes-male-fashion-embroidery-slippers-facebook-men-tre-i.163111174.2568306444,summer old beijing cloth shoes male fashion embroidery slippers facebook men tre,$20.11 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,p8y8.sip.sg,3,1389,100%,within hours,2 months ago,8
/summer-cartoon-bear-chicken-men-and-women-children's-cool-slippers-i.163326671.2567158365,summer cartoon bear chicken men and women children's cool slippers,$9.65 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,fonu.sip.sg,0,553,57%,within hours,60 days ago,0
/travel-portable-folding-slippers-men-and-women-travel-artifact-i.162539284.2567153979,travel portable folding slippers men and women travel artifact,$10.97 - $16.08,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,rc9u.sip.sg,1,1179,90%,within hours,2 months ago,0
/XOHA-Women-Men-Summer-Beach-Mesh-Hollow-Slippers-Travel-Outdoor-Couple-Leisure-Shoes-i.134972544.2566333881,XOHA Women Men Summer Beach Mesh Hollow Slippers Travel Outdoor Couple Leisure Shoes,$5.17 - $6.11,$11.00 - $13.00,53% off,No Bundles Avaliable,No Free Shipping,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,1,xiaohua.sg,123,3168,98%,within hours,6 months ago,22
/XOHA-Men-Summer-Fashion-Casual-Patent-Leather-Hollow-Sandals-Slippers-Beach-Shoes-i.134972544.2566333292,XOHA Men Summer Fashion Casual Patent Leather Hollow Sandals Slippers Beach Shoes,$18.23 - $18.98,$38.80 - $40.40,53% off,No Bundles Avaliable,No Free Shipping,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,xiaohua.sg,123,3168,98%,within hours,6 months ago,22
/slippers-male-trend-outdoor-men-sandals-i.153691572.2566308474,slippers male trend outdoor men sandals,$24.96 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,qhru.sip.sg,3,1897,94%,within hours,3 months ago,1
/waterproof-fila-slippers-is-shaped-classic-logo-men-and-women-size-black-white-b-i.163116251.2566207185,waterproof fila slippers is shaped classic logo men and women size black white b,$27.26 ,No Discount,No Discount,No Bundles Avaliable,No Free Shipping,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,1,wlwl.sip.sg,0,0,25%,within days,2 months ago,2
/breathable-mesh-slippers-outdoor-half-slippers-plus-size-men-i.156893155.2566142923,breathable mesh slippers outdoor half slippers plus size men,$22.04 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,dyfs.sip.sg,0,179,62%,within hours,3 months ago,1
/bathroom-slippers-men-and-women-couples-indoor-home-slippers-i.163529527.2565677209,bathroom slippers men and women couples indoor home slippers,$7.89 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,zph2.sip.sg,0,530,100%,within days,59 days ago,0
/adidas-duramo-slide-k-adidas-men-and-women-sports-slippers-i.163099845.2565631293,adidas duramo slide k adidas men and women sports slippers,$38.43 ,No Discount,No Discount,No Bundles Avaliable,No Free Shipping,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,s2xq.sip.sg,1,0,92%,within hours,2 months ago,3
/tide-male-cool-slippers-2019-summer-net-red-men-sandals-i.162544690.2565401626,tide male cool slippers 2019 summer net red men sandals,$20.52 ,$29.87 ,31% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,bdnw.sip.sg,1,1077,85%,within hours,2 months ago,0
/2018-new-canvas-slippers-men-summer-fashion-trend-korean-personality-2018-i.162544690.2565401304,2018 new canvas slippers men summer fashion trend korean personality 2018,$19.19 ,$14.65 ,31% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,bdnw.sip.sg,1,1077,85%,within hours,2 months ago,0
/zeacava-fashion-summer-men-odorless-breathable-beach-slippers-summer-korean-i.162581552.2564693385,zeacava fashion summer men odorless breathable beach slippers summer korean,$39.03 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,zjiv.sip.sg,0,68,57%,within hours,2 months ago,0
/VOGUE-Men-Large-Size-Plush-Lining-Microfiber-Leather-Non-slip-Casual-Slippers-i.27121834.2564607549, PreferredVOGUE Men Large Size Plush Lining Microfiber Leather Non-slip Casual Slippers,$25.81 - $27.03,$34.89 - $36.53,26% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No brand,No Ratings Yet,0,0,0,voguebag.sg,312,4610,91%,within hours,26 months ago,480
/home-department-wholesale~warm-men-and-women-cotton-slippers-i.162829524.2564605066,home department wholesale~warm men and women cotton slippers,$16.48 - $25.52,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,fblo.sip.sg,0,1290,100%,within hours,2 months ago,0
/fashion-clothing-2019-new-hemp-bottom-men-slippers-i.163301702.2564551450,fashion clothing - 2019 new hemp bottom men slippers,$24.86 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,pu6g.sip.sg,0,825,57%,within hours,60 days ago,0
/VOGUE-TK-50-Summer-Men-Genuine-Leather-Cowhide-Beach-Shoes-Leather-Sandals-Slippers-i.27121834.2564476316, PreferredVOGUE TK-50 Summer Men Genuine Leather Cowhide Beach Shoes Leather Sandals Slippers,$24.98 - $27.07,$33.77 - $36.59,26% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No brand,No Ratings Yet,0,0,0,voguebag.sg,312,4610,91%,within hours,26 months ago,480
/VOGUE-Leather-Hollow-Men-Sandals-Slippers-Summer-Casual-Beach-Light-Weight-Soft-i.27121834.2564399056, PreferredVOGUE Leather Hollow Men Sandals Slippers Summer Casual Beach Light Weight Soft,$21.82 - $23.55,$29.49 - $31.83,26% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No brand,No Ratings Yet,0,0,0,voguebag.sg,312,4610,91%,within hours,26 months ago,480
/sandals-men-2019-new-summer-youth-trend-wild-slippers-dual-use-sports-i.162531330.2564378226,sandals men 2019 new summer youth trend wild slippers dual-use sports,$24.15 - $29.76,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,v8ya.sip.sg,1,1536,8%,within hours,2 months ago,0
/(stock)-2019-new-summer-sandals-men-fashion-cool-slippers-sandals-i.162531330.2564373667,(stock) 2019 new summer sandals men fashion cool slippers sandals,$21.20 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,v8ya.sip.sg,1,1536,8%,within hours,2 months ago,0
/infrared-wear-men-non-slip-slippers-i.162845250.2564318559,infrared wear men non-slip slippers,$25.22 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,flmx.sip.sg,1,1260,94%,within hours,2 months ago,1
/stripe-slippers-men-i.162845250.2564130748,stripe slippers men,$25.22 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,flmx.sip.sg,1,1260,94%,within hours,2 months ago,1
/Men-Casual-Slippers-Sandals-Arctic-Wolf-Bear-Made-In-Taiwan------i.32351807.2563871272, PreferredMen Casual Slippers Sandals Arctic Wolf Bear Made In Taiwan     ,$9.65 ,No Discount,No Discount,No Bundles Avaliable,Free shipping,$0.00 ,0,Taiwan Collection,No Ratings Yet,0,0,0,taiwancollection.sg,29705,142597,93%,within hours,25 months ago,9409
/men-sandals-outdoor-slippers-i.162845250.2563659499,men sandals outdoor slippers,$25.73 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,flmx.sip.sg,1,1260,94%,within hours,2 months ago,1
/germany-birkenstock-florida-classic-men-and-women-lovers-cool-slippers-i.163310415.2563272468,germany birkenstock florida classic men and women lovers cool slippers,$46.22 ,$133.12 ,65% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,nl7o.sip.sg,0,22,57%,within hours,60 days ago,0
/slippers-men-summer-word-drag-sandals-i.163531211.2562200310,slippers men summer word drag sandals,$9.90 ,$14.65 ,32% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,apzq.sip.sg,1,626,57%,within hours,59 days ago,0
/summer-slippers-dual-use-wear-sandals-men-sandals-i.163531211.2562189137,summer slippers dual-use wear sandals men sandals,$11.43 ,$17.71 ,35% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,apzq.sip.sg,1,626,57%,within hours,59 days ago,0
/2018-new-summer-men-breathable-baotou-slippers-male-hollow-sandals-2018-i.163531211.2562188705,2018 new summer men breathable baotou slippers male hollow sandals 2018,$19.96 ,$29.46 ,32% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,apzq.sip.sg,1,626,57%,within hours,59 days ago,0
